Date,equal weight,one share,rebalanced
2023-01-04,0.0071801951641710104,-0.0026946006015478832,0.0071801951641710104
2023-01-05,-0.02156033362705961,-0.02075074547457803,-0.02156033362705961
2023-01-06,0.027405554727587354,0.023400299453305608,0.027405554727587354
2023-01-09,0.020714689479357815,0.014757634422459368,0.020714689479357815
2023-01-10,0.01179807033689577,0.010212673882427059,0.01179807033689577
2023-01-11,0.026162458703055644,0.02764198622688389,0.026162458703055644
2023-01-12,0.010436544605812502,0.008634956934236344,0.010436544605812502
2023-01-13,0.009943979404522057,0.006360333328486795,0.009943979404522057
2023-01-17,0.014357980197087512,0.009384340154375248,0.014357980197087512
2023-01-18,-0.013174516558960804,-0.013670747438141574,-0.013174516558960804
2023-01-19,-0.005899575844673601,-0.003023268381437286,-0.005899575844673601
2023-01-20,0.0413668460731752,0.03641359588217778,0.0413668460731752
2023-01-23,0.035482895818353274,0.02711027466025836,0.035482895818353274
2023-01-24,-0.0026624693446208572,-0.0025368097466212857,-0.0026624693446208572
2023-01-25,-0.004029510403114363,-0.0053627831635990495,-0.004029510403114363
2023-01-26,0.03978013412883438,0.04101678731198603,0.03978013412883438
2023-01-27,0.03612924904667344,0.03213609033832057,0.03612924904667344
2023-01-30,-0.03660418259022496,-0.03168873334092216,-0.03660418259022496
2023-01-31,0.021848758176306972,0.021546377767239482,0.021848758176306972
2023-02-01,0.032074875801021516,0.025033943673680534,0.03002106244275099
2023-02-02,0.0746893448641529,0.07890949314927104,0.07660528803162676
2023-02-03,-0.01999777621257142,-0.0162559606992448,-0.021154366329332392
2023-02-06,-0.002406978391276447,-0.0029146914228289867,-0.004073569221987889
2023-02-07,0.02743625444680396,0.026419608084163708,0.028213615463462873
2023-02-08,-0.01666852471011812,-0.016649573511800967,-0.019307157442929986
2023-02-09,-0.007611259812919081,-0.00958786461902317,-0.010255589338495179
2023-02-10,-0.02280562603443935,-0.016482423820736235,-0.02013110208908601
2023-02-13,0.015116379994041822,0.016632807129025377,0.01651596782330093
2023-02-14,0.023312618720810627,0.015999674222155494,0.019302030431986163
2023-02-15,0.006490033188359544,0.0058971311732304976,0.005781288269594186
2023-02-16,-0.030827214053417904,-0.029742930467730966,-0.02901586304795288
2023-02-17,-0.0034416674503815834,-0.0012250441567409438,-0.0050748983607302725
2023-02-21,-0.029348609810929974,-0.02699210734283086,-0.02777589537700829
2023-02-22,0.004589126751365218,0.0029562203777299986,0.003629876023269991
2023-02-23,0.02555428891600353,0.008242143476139612,0.02361600264689436
2023-02-24,-0.019214832346131194,-0.019718713258970816,-0.018978859458775504
2023-02-27,0.014550956775497276,0.013748614648822412,0.012272592474244936
2023-02-28,0.0006643495573498861,0.0026743343792957706,0.0014348723304460735
2023-03-01,-0.013745483746489618,-0.012260211255742537,-0.013100561922966257
2023-03-02,-0.001447880048273623,-0.0031245838324190775,0.0026287638606685097
2023-03-03,0.03288280780157822,0.03299093148582479,0.031676695394643004
2023-03-06,-0.0031938683698515165,7.523322241529026e-05,-0.0007584924335624247
2023-03-07,-0.013334790782423674,-0.013295326766843196,-0.012175752788190313
2023-03-08,0.0033701892890708614,-0.0027408354930371862,0.004167670387139405
2023-03-09,-0.024541280000777217,-0.020772418760464508,-0.021988798542975856
2023-03-10,-0.012580985170334678,-0.011497112876373467,-0.013535270486171933
2023-03-13,0.00960611699262862,0.012625564532804208,0.010685347091031193
2023-03-14,0.04052947722770127,0.03835470971036674,0.03787009474932944
2023-03-15,0.008415651688115066,0.009689254256825246,0.010547710082827483
2023-03-16,0.03653833475576513,0.03368522885809042,0.03711514949803318
2023-03-17,-0.0090932185990507,-0.01004893593461866,-0.007159334123932713
2023-03-20,0.002819944108243285,-0.000972790765179955,0.000491734860817599
2023-03-21,0.02941600224932768,0.028302144234925625,0.026861930261666125
2023-03-22,-0.011707680680359297,-0.014099256437335665,-0.011369547909773714
2023-03-23,0.01513763751425178,0.014055858365679455,0.01499418472554714
2023-03-24,-0.0017751297874410601,0.0027399199348730483,-0.0005732046009612609
2023-03-27,-0.009694082072688808,-0.01052319309974769,-0.011235107407838523
2023-03-28,-0.008840760304302307,-0.008705958664471184,-0.00875130865766685
2023-03-29,0.021161070006115203,0.020896367543379996,0.020509892525068112
2023-03-30,0.010134447621712419,0.00989201875960611,0.00980376902275019
2023-03-31,0.025126165660249528,0.025450481408795664,0.022837412381110353
2023-04-03,-0.008576474142973885,-0.010118804313540388,-0.0064068399506383945
2023-04-04,-0.0026114297209862266,9.933319898091141e-05,-0.0011104151683080925
2023-04-05,-0.018700099439620595,-0.017000709401646295,-0.017319885340517302
2023-04-06,0.013461963502698066,0.016099534938288015,0.015103454938464938
2023-04-10,-0.002803512317658919,-0.007323843223427398,-0.00444550144152613
2023-04-11,-0.008543284893352892,-0.009059972818996686,-0.009855043184264767
2023-04-12,-0.013873016422496193,-0.009152463660457948,-0.012373318184926525
2023-04-13,0.02544479410801755,0.0290791413740291,0.027062030630983926
2023-04-14,0.0018085957327238873,-0.0019114651960506998,0.001440399385678373
2023-04-17,-0.0004940433745034958,-0.0004562424451853273,-0.0016497002579404718
2023-04-18,0.0001888515933533352,-0.0036379516318876,-0.0006534141214876005
2023-04-19,-0.00016626831393747025,-0.0023124448035988345,0.001004290664485147
2023-04-20,-0.024810141186535135,-0.022099901970580614,-0.01981975311719651
2023-04-21,0.004110818179065255,0.00294977247648799,0.004307157030438659
2023-04-24,-0.00425300379589297,-0.0058515670241171555,-0.003854202706699797
2023-04-25,-0.022037309127137618,-0.020373114802195585,-0.022103265605148404
2023-04-26,0.011262212990199128,0.016967624465642345,0.013850199105540173
2023-04-27,0.049310003806592215,0.05556743336298384,0.04807322310028629
2023-04-28,0.005429177163146647,0.004981676837565813,0.002743292257723463
2023-05-01,0.0026722824762146396,-0.003711475198520644,-0.0006245920115713104
2023-05-02,-0.009955897427711592,-0.0067277772761000325,-0.008369629338225062
2023-05-03,-0.005256623090498746,-0.0038273636270692024,-0.004367941603053781
2023-05-04,-0.005281935445430671,-0.003958703462685506,-0.004524519427090521
2023-05-05,0.026160901891440592,0.022609327216174143,0.026044109832391377
2023-05-08,0.006490798499374735,0.0025313744040346827,0.006087304439826333
2023-05-09,-0.007444941561942721,-0.005314002367901194,-0.006678181543606728
2023-05-10,0.013333776507248696,0.012816793708647967,0.015345232471506293
2023-05-11,0.009367876481284764,0.00932135575349858,0.010795783515206466
2023-05-12,-0.00869706151535029,-0.008114630186430574,-0.00826588913133032
2023-05-15,0.0062265184420873506,0.0035178866073819655,0.004441529160851425
2023-05-16,0.008323660863074608,0.006999981515244978,0.00935723743200212
2023-05-17,0.02047987150479352,0.016565128744534755,0.019343506012545957
2023-05-18,0.023438309835757745,0.017497480981910854,0.02201917410920774
2023-05-19,-0.002966239635677575,-0.0005134283397044435,-0.002721347088249604
2023-05-22,0.010193499797767763,0.012282150613362958,0.010208392909375414
2023-05-23,-0.013191905422263363,-0.013540227539165091,-0.013351405996750193
2023-05-24,-0.001669171855770898,-0.0013187332648149851,-0.0018712564624790826
2023-05-25,0.05626146207321174,0.022445813468116138,0.04612296241624378
2023-05-26,0.028931932722427688,0.02856556370431448,0.02825158292437833
2023-05-30,0.01444481936358664,0.008528478628854981,0.013050818552844005
2023-05-31,-0.01249820425671239,-0.001993345724180989,-0.010679977522738348
2023-06-01,0.025242433818099756,0.018833703076968578,0.02194710076983475
2023-06-02,0.005922809190720936,0.009412944024187223,0.0073534271674531885
2023-06-05,0.002545890488246824,0.0030251451406245857,0.003203939295388908
2023-06-06,0.0010304242740501993,0.002249185626805657,0.0021756530123529195
2023-06-07,-0.022487263166382217,-0.021135664400010072,-0.023131849938972365
2023-06-08,0.019191411793638855,0.015527490612112031,0.017748764418723924
2023-06-09,0.008849121832002213,0.008912351316984635,0.007876019835205725
2023-06-12,0.019325215947452738,0.01902118260550008,0.01899536719091681
2023-06-13,0.015439703405381745,0.009688053900033973,0.012353793867495666
2023-06-14,0.011472289573115104,0.004078493605967139,0.008140279298528326
2023-06-15,0.009091972774917077,0.016430777021597537,0.010611243546781972
2023-06-16,-0.002388519086330227,-0.0046145746975999056,-0.00400115385752362
2023-06-20,0.016194579920519963,0.010545843260399264,0.01295671098293821
2023-06-21,-0.020601894035682963,-0.020052780281257898,-0.019784702050686435
2023-06-22,0.015995045507646865,0.018921086880514977,0.01830404847480317
2023-06-23,-0.01043666618811768,-0.008493632084860009,-0.009901449349479003
2023-06-26,-0.032913766211592824,-0.030270937849617714,-0.03057931484324534
2023-06-27,0.02377519764957706,0.0223710123869731,0.021535267340286848
2023-06-28,0.0018812015714590226,0.005871049604133526,0.003860620839987592
2023-06-29,-0.0048791130509344425,-0.004028668077031606,-0.0045574445610067635
2023-06-30,0.02145106735563219,0.01810937887305565,0.019958498335764914
2023-07-03,0.010202467053991254,0.009220831122351605,0.006928046290616567
2023-07-05,0.007418446988357588,0.008785855159113854,0.0070896793020106775
2023-07-06,-0.008318852832760687,-0.006223230941369769,-0.007601042571108313
2023-07-07,-0.001580488016291327,-0.005524058335088801,-0.002420143264729623
2023-07-10,-0.01064182040187423,-0.010790640093019608,-0.012446607935486631
2023-07-11,0.005783350691978509,0.005262086605232482,0.005670784269380581
2023-07-12,0.021507522651179663,0.018227446160064054,0.019512408326847575
2023-07-13,0.025995902712269706,0.019268699166642807,0.024696906739422608
2023-07-14,-0.0009531037002334964,0.0016816323039655252,0.0005378860985240282
2023-07-17,0.012315946223916588,0.009637813447664834,0.009389652906173331
2023-07-18,0.010238383853098795,0.01185051713418219,0.008973135028198688
2023-07-19,-0.0006301634276950892,-0.00021630449064317646,-0.00016560116224584298
2023-07-20,-0.04330649621871021,-0.04264109698110795,-0.039672441587353925
2023-07-21,-0.013742700909022004,-0.011302494439951969,-0.0107790289256257
2023-07-24,0.0072415317813673665,0.006673014103744305,0.006284162156021586
2023-07-25,0.007835374042006425,0.005796946664285891,0.007396652855913533
2023-07-26,0.0018147032257544921,-0.00242278878005503,0.002849769436972208
2023-07-27,0.0014641352583652603,-0.002170650851076043,-0.0001988521132206722
2023-07-28,0.028902996975677716,0.030639060308463143,0.028067353260156035
2023-07-31,-0.002405233186426892,-0.004280468042121337,-0.0017064375929988068
2023-08-01,-0.005807832499353283,-0.004286763485819791,-0.006101387363655306
2023-08-02,-0.02994278984455264,-0.025394765514629682,-0.027664770932302254
2023-08-03,0.0037064634293493895,0.002125134238180187,0.0026262514580739703
2023-08-04,-0.00043054140930687935,-0.0038389805011477133,0.0014761689619498303
2023-08-07,0.00933379773761503,0.006784561394908218,0.009036000751691012
2023-08-08,-0.00981983593531863,-0.0085324895837349,-0.008756835836183975
2023-08-09,-0.025175618665384817,-0.018992633579085334,-0.021262242910188876
2023-08-10,0.0023634761255271123,0.0035174925966969576,0.002498786741040266
2023-08-11,-0.012907310504943346,-0.0076193472121349245,-0.00938565905684505
2023-08-14,0.021117573984506553,0.00966495760088826,0.016908033626280846
2023-08-15,-0.01175401991572364,-0.01430608662232418,-0.012640331721838661
2023-08-16,-0.01593724762233276,-0.015562942193187117,-0.014517483835527988
2023-08-17,-0.013253711416722401,-0.016281519272335187,-0.011843195991888433
2023-08-18,-0.0065105811603472785,-0.006644748504777776,-0.006616607670566498
2023-08-21,0.03963989779925755,0.02719360181210031,0.03094554196338494
2023-08-22,-0.005510047873176663,0.0004550541972323186,-0.0025054791577520854
2023-08-23,0.02177592027270552,0.018782396601525298,0.020447393818257595
2023-08-24,-0.019034610463498778,-0.023990361311365494,-0.021041790445643416
2023-08-25,0.0029077247361740596,0.009904309804423262,0.0055458014192325145
2023-08-28,0.009173071329292131,0.006805293923937354,0.00767496545545618
2023-08-29,0.03528901169840639,0.03139360741507679,0.03141528988781212
2023-08-30,0.003941209002601209,0.0020265685234351852,0.004544677063491726
2023-08-31,0.0042322597294127086,0.0033347388092182942,0.004631151170489467
2023-09-01,-0.011549816296625107,-0.008204187057287636,-0.008303789009972768
2023-09-05,0.010712515134719781,0.014099023604999294,0.009708690387233036
2023-09-06,-0.017461408990997792,-0.012662764400275422,-0.016100330175224675
2023-09-07,-0.005902154558635298,-0.004850195053837345,-0.004846763540639162
2023-09-08,-0.0030086053122667074,0.001366965373420808,-0.00016628763965280803
2023-09-11,0.026695570318861873,0.0324111354507362,0.02602413511991627
2023-09-12,-0.015204313744164245,-0.017604654689129078,-0.015714673992483504
2023-09-13,0.01178089447100028,0.010792356006602968,0.011163340112435662
2023-09-14,0.010054201778555578,0.012043023443486322,0.009836397117085853
2023-09-15,-0.022634056130159223,-0.020232563518675417,-0.02051615135707489
2023-09-18,-0.0028768752307310507,-0.0034140961993914124,-0.0017805041877906533
2023-09-19,-0.0015348389641473834,0.001073036034575839,-0.001324471775096749
2023-09-20,-0.021933761274431945,-0.02045324871277713,-0.02175019995558427
2023-09-21,-0.022318150473729106,-0.017579079453569905,-0.021239894660771936
2023-09-22,-0.0029410187151320878,-0.006597041173650479,-0.003630917127460042
2023-09-25,0.009357263626748116,0.007010690419596963,0.00868559707377774
2023-09-26,-0.01574912027473527,-0.01676300130217542,-0.01809079143093
2023-09-27,0.0006453366447717769,-0.002388558004940607,0.000246599269541389
2023-09-28,0.013029222302462345,0.01175294816918833,0.011106179814210007
2023-09-29,0.0034536646108964614,0.0022387392236938647,0.0028261100679828764
2023-10-02,0.019793703115767045,0.01754988429323985,0.019230287537214875
2023-10-03,-0.022274288475849762,-0.020967982693629424,-0.021713859128561358
2023-10-04,0.02260638108787,0.023912407480335834,0.021696092068974455
2023-10-05,0.0018344667346690646,-0.0006843708416795435,0.0008511107287639757
2023-10-06,0.019891381728314016,0.020056351581794488,0.019426890776932125
2023-10-09,0.001162350562566264,0.004804485085181665,0.002769427028675101
2023-10-10,0.0072310964790021056,0.004914384073630644,0.0053092198574700685
2023-10-11,0.013912898666024685,0.011830515874048575,0.013500244301037401
2023-10-12,-0.004592662897511756,-0.006263636006931899,-0.004156390576435761
2023-10-13,-0.02315496586022425,-0.019992312876408555,-0.02043945966622072
2023-10-16,0.014038284787931139,0.013959479042003885,0.013551937187034877
2023-10-17,-0.01003227276688801,-0.0007862546032710297,-0.007086965027331998
2023-10-18,-0.026340197036694747,-0.020873330359756796,-0.022633331555878614
2023-10-19,-0.018184586450914197,-0.018997478379885697,-0.014690406620997147
2023-10-20,-0.019592979727726223,-0.019064088205995873,-0.019197649345735306
2023-10-23,0.014994697281087379,0.009341557534109987,0.012120740683659348
2023-10-24,0.010108777001010696,0.00715778183045884,0.009699806881030686
2023-10-25,-0.036087380728045994,-0.02375740897302181,-0.03450177051911692
2023-10-26,-0.030771174624792876,-0.03145444785830618,-0.029574804791453274
2023-10-27,0.01653980586089761,0.016909178991410753,0.017558440489210594
2023-10-30,0.010530567211517732,0.010427072978282971,0.013101520686466582
2023-10-31,8.178284767949581e-05,0.0022384319570076657,0.0007984567361670321
2023-11-01,0.02856219379918648,0.02617654196945428,0.026682855255636746
2023-11-02,0.019322295483458988,0.015638557378235968,0.01857918788945543
2023-11-03,0.013765659029193475,0.009197312822573786,0.011268596365043937
2023-11-06,0.008564201258904952,0.007089170041080622,0.00839760783081077
2023-11-07,0.010747495780286779,0.011996123750489519,0.011575480312648916
2023-11-08,0.005192361182328624,0.0038910318942514802,0.004543464903258197
2023-11-09,-0.009202192942016749,-0.012105111930662944,-0.010876404072948155
2023-11-10,0.024390689651637276,0.02356005432302079,0.023592256992247068
2023-11-13,0.004619294505240711,0.002691143767041154,0.0032067119317963316
2023-11-14,0.024494258559541248,0.023190887648858745,0.023589593834777912
2023-11-15,-0.0031971684969850137,9.402456437773219e-05,-0.0015104835342045293
2023-11-16,0.0020742748789826363,0.001994345318564889,0.002328997662410732
2023-11-17,-0.0012552193580076866,-0.0029618903131014137,-0.0016904573298401034
2023-11-20,0.013513895804996305,0.012738831697966005,0.012418471539162718
2023-11-21,-0.0032274929561296704,-0.0030676537534981433,-0.002797069573898536
2023-11-22,-0.002743003537288546,0.004013334791480953,5.464358731812251e-05
2023-11-24,-0.007656296161875558,-0.004383059160114579,-0.006402902120182131
2023-11-27,0.0015933392987262968,-0.0004160613898515794,0.0014384134912588957
2023-11-28,0.008463227234034414,0.012963374777398045,0.00908040066560019
2023-11-29,-0.00770032306271548,-0.011298030859918377,-0.008520735812628551
2023-11-30,-0.01361606061296556,-0.008522932012356654,-0.0111762474791112
2023-12-01,-0.002389712079119765,-0.004335373898513142,-0.002186044941459721
2023-12-04,-0.017291478353488574,-0.01467110983209656,-0.01629582943952117
2023-12-05,0.012650770735787749,0.009506484120204653,0.01273335749832448
2023-12-06,-0.00961381750304083,-0.006479413915680456,-0.008841481790993783
2023-12-07,0.02187801491685507,0.018761849073948563,0.021668511910148607
2023-12-08,0.009351825245366747,0.0079887492984111,0.007053966176791715
2023-12-11,-0.015811238625490796,-0.014471988146989983,-0.014757362678621724
2023-12-12,0.010441336989944039,0.00849020405338155,0.008171962744279285
2023-12-13,0.006939956809044464,0.0055618281015874915,0.006974496332063308
2023-12-14,0.0037565231427222753,2.7490162517466843e-05,0.0018080186514942893
2023-12-15,0.008644617435911089,0.00825296564227587,0.008320255119631519
2023-12-18,0.01531947117471651,0.011529004628424466,0.013727371673437962
2023-12-19,0.00520480551528321,0.00843717463218991,0.005621567415377948
2023-12-20,-0.015612384739002817,-0.01154675380715895,-0.013007651542195027
2023-12-21,0.014965564157708347,0.013121356620566259,0.013699501536052617
2023-12-22,-0.002238592535225018,-0.0015580946285618583,-0.0017327527289724182
2023-12-26,0.005133424922034178,0.0036833699765753403,0.0039656742177577265
2023-12-27,0.0039872366621138584,0.003965901128687554,0.002786884432481247
2023-12-28,-0.0038016812164433297,-0.004036104286229191,-0.003554892029946292
2023-12-29,-0.006876887742889778,-0.007323104480501719,-0.006676956252397097
